Performance,Attempt,Group
0.74,second,successful
0.74,second,successful
0.5870000076293951,second,successful
0.63,second,successful
0.51,second,successful
0.540999984741211,second,successful
0.54,second,successful
0.78,second,successful
0.84,second,successful
0.502999992370605,second,successful
0.61,second,successful
0.6390000152587889,second,successful
0.54,second,successful
0.63,second,successful
0.766000003814697,second,successful
0.53,second,successful
0.71,second,successful
0.505999984741211,second,successful
0.73,second,successful
0.675999984741211,second,successful
0.56,second,successful
0.6950000000000001,second,successful
0.547000007629395,second,successful
0.75,second,successful
0.530999984741211,second,successful
0.7179999923706051,second,successful
0.8,second,successful
0.71,second,successful
0.745,second,successful
0.703999996185303,second,successful
0.53,second,successful
0.56,second,successful
0.5340000152587889,second,successful
0.6,second,successful
0.74,second,successful
0.88,second,successful
0.9,second,successful
0.619000015258789,second,successful
0.6799999999999999,second,successful
0.51,second,successful
0.8200000000000001,second,successful
0.6599999999999999,second,successful
0.6009999847412111,second,successful
0.7,second,successful
0.539000015258789,second,successful
0.5179999923706049,second,successful
0.5040000152587889,second,successful
0.5770000076293951,second,successful
0.74,second,successful
0.63,second,successful
0.5279999923706049,second,successful
0.84,second,successful
0.512000007629395,second,successful
0.59,second,successful
0.6290000152587889,second,successful
0.76,second,successful
0.520999984741211,second,successful
0.5800000000000001,second,successful
0.602999992370605,second,successful
0.62,second,successful
0.83,second,successful
0.691000003814697,second,successful
0.647000007629395,second,successful
0.509000015258789,second,successful
0.81,second,successful
0.79,second,successful
0.635,second,successful
0.605,second,successful
0.53,second,successful
0.51,second,successful
0.665,second,successful
0.630999984741211,second,successful
0.540999984741211,second,successful
0.776000003814697,second,successful
0.595999984741211,second,successful
0.624000015258789,second,successful
0.6329999923706049,second,successful
0.6,second,successful
0.72,second,successful
0.8229999923706051,second,successful
0.7,second,successful
0.61,second,successful
0.55,second,successful
0.522000007629395,second,successful
0.758999996185303,second,successful
0.550999984741211,second,successful
0.5670000076293951,second,successful
0.53,second,successful
0.507000007629395,second,successful
0.6599999999999999,second,successful
0.675999984741211,second,successful
0.51,second,successful
0.584000015258789,second,successful
0.592000007629395,second,successful
0.83,second,successful
0.61,second,successful
0.7179999923706051,second,successful
0.585,second,successful
0.602999992370605,second,successful
0.605,second,successful
0.5800000000000001,second,successful
0.6989999961853031,second,successful
0.54,second,successful
0.530999984741211,second,successful
0.5179999923706049,second,successful
0.711000003814697,second,successful
0.746000003814697,second,successful
0.54,second,successful
0.5659999847412109,second,successful
0.6729999923706049,second,successful
0.6,second,successful
0.61,second,successful
0.7179999923706051,second,successful
0.5179999923706049,second,successful
0.59,second,successful
0.632000007629395,second,successful
0.63,second,successful
0.574000015258789,second,successful
0.572000007629395,second,successful
0.792999992370605,second,successful
0.697000007629395,second,successful
0.86,second,successful
0.762000007629395,second,successful
0.577999992370605,second,successful
0.6529999923706049,second,successful
0.535999984741211,second,successful
0.64,second,successful
0.564000015258789,second,successful
0.6699999999999999,second,successful
0.56,second,successful
0.662000007629395,second,successful
0.61,second,successful
0.5040000152587889,second,successful
0.627999992370605,second,successful
0.540999984741211,second,successful
0.72,second,successful
0.74,second,successful
0.51,second,successful
0.529000015258789,second,successful
0.6699999999999999,second,successful
0.55,second,successful
0.51,second,successful
0.722999992370605,second,successful
0.73,second,successful
0.650999984741211,second,successful
0.685,second,successful
0.5659999847412109,second,successful
0.507000007629395,second,successful
0.594000015258789,second,successful
0.520999984741211,second,successful
0.55,second,successful
0.5549999999999999,second,successful
0.630999984741211,second,successful
0.75,second,successful
0.71,second,successful
0.640999984741211,second,successful
0.62,second,successful
0.51,second,successful
0.85,second,successful
0.71,second,successful
0.5809999847412111,second,successful
0.84,second,successful
0.74,second,successful
0.64,second,successful
0.73,second,successful
0.515,second,successful
0.733999996185303,second,successful
0.5700000000000001,second,successful
0.515999984741211,second,successful
0.510999984741211,second,successful
0.54,second,successful
0.520999984741211,second,successful
0.547000007629395,second,successful
0.642000007629395,second,successful
0.5349999999999999,second,successful
0.645999984741211,second,successful
0.817999992370605,second,successful
0.74,second,successful
0.587999992370605,second,successful
0.585,second,successful
0.582000007629395,second,successful
0.727999992370605,second,successful
0.5809999847412111,second,successful
0.891000003814697,second,successful
0.589000015258789,second,successful
0.53,second,successful
0.645,second,successful
0.532000007629395,second,successful
0.547000007629395,second,successful
0.62,second,successful
0.73,second,successful
0.5249999999999999,second,successful
0.81,second,successful
0.52,second,successful
0.6699999999999999,second,successful
0.562000007629395,second,successful
0.5040000152587889,second,successful
0.5659999847412109,second,successful
0.667999992370605,second,successful
0.7,second,successful
0.5140000152587889,second,successful
0.5590000152587891,second,successful
0.64,second,successful
0.681000003814697,second,successful
0.77,second,successful
0.647999992370605,second,successful
0.6599999999999999,second,successful
0.509000015258789,second,successful
0.89,second,successful
0.75,second,successful
0.693999996185303,second,successful
0.6599999999999999,second,successful
0.53,second,successful
0.5559999847412109,second,successful
0.554000015258789,second,successful
0.5179999923706049,second,successful
0.604000015258789,second,successful
0.706000003814697,second,successful
0.5040000152587889,second,successful
0.6799999999999999,second,successful
0.772000007629395,second,successful
0.752999992370605,second,successful
0.761000003814697,second,successful
0.8200000000000001,second,successful
0.5670000076293951,second,successful
0.682000007629395,second,successful
0.55,second,successful
0.6499999999999999,second,successful
0.56,second,successful
0.532999992370605,second,successful
0.5579999923706049,second,successful
0.72,second,successful
0.6590000152587889,second,successful
0.53,second,successful
0.51,second,successful
0.607999992370605,second,successful
0.627999992370605,second,successful
0.575999984741211,second,successful
0.509000015258789,second,successful
0.76,second,successful
0.602000007629395,second,successful
0.615999984741211,second,successful
0.69,second,successful
0.605999984741211,second,successful
0.51,second,successful
0.6599999999999999,second,successful
0.52,second,successful
0.63,second,successful
0.54,second,successful
0.505,second,successful
0.61,second,successful
0.64,second,successful
0.62,second,successful
0.645,second,successful
0.691000003814697,second,successful
0.838999996185303,second,successful
0.575999984741211,second,successful
0.5800000000000001,second,successful
0.78,second,successful
0.6799999999999999,second,successful
0.54,second,successful
0.635999984741211,second,successful
0.53,second,successful
0.55,second,successful
0.5040000152587889,second,successful
0.53,second,successful
0.56,second,successful
0.52,second,successful
0.64,second,successful
0.6979999923706051,second,successful
0.64,second,successful
0.589000015258789,second,successful
0.78,second,successful
0.52,second,successful
0.5279999923706049,second,successful
0.7,second,successful
0.6499999999999999,second,successful
0.515,second,successful
0.75,second,successful
0.615999984741211,second,successful
0.6699999999999999,second,successful
0.612000007629395,second,successful
0.515999984741211,second,successful
0.515999984741211,second,successful
0.5279999923706049,second,successful
0.605999984741211,second,successful
0.711000003814697,second,successful
0.74,second,successful
0.752999992370605,second,successful
0.682000007629395,second,successful
0.529000015258789,second,successful
0.76,second,successful
0.5549999999999999,second,successful
0.599000015258789,second,successful
0.595999984741211,second,successful
0.5700000000000001,second,successful
0.55,second,successful
0.697000007629395,second,successful
0.51,second,successful
0.62,second,successful
0.575999984741211,second,successful
0.61,second,successful
0.602000007629395,second,successful
0.687999992370605,second,successful
0.587999992370605,second,successful
0.748999996185303,second,successful
0.522999992370605,second,successful
0.703999996185303,second,successful
0.78,second,successful
0.5549999999999999,second,successful
0.6839999961853029,second,successful
0.69,second,successful
0.69,second,successful
0.6770000076293949,second,successful
0.6699999999999999,second,successful
0.712999992370605,second,successful
0.6699999999999999,second,successful
0.746000003814697,second,successful
0.632000007629395,second,successful
0.87,second,successful
0.8020000076293949,second,successful
0.55,second,successful
0.56,second,successful
0.642000007629395,second,successful
0.6709999847412109,second,successful
0.577999992370605,second,successful
0.607999992370605,second,successful
0.6629999923706049,second,successful
0.78,second,successful
0.5700000000000001,second,successful
0.625,second,successful
0.7,second,successful
0.54,second,successful
0.74,second,successful
0.602000007629395,second,successful
0.6499999999999999,second,successful
0.6,second,successful
0.6699999999999999,second,successful
0.634000015258789,second,successful
0.69,second,successful
0.687999992370605,second,successful
0.592000007629395,second,successful
0.6429999923706049,second,successful
0.7,second,successful
0.79,second,successful
0.72,second,successful
0.5809999847412111,second,successful
0.547000007629395,second,successful
0.53,second,successful
0.735,second,successful
0.9019999980926514,second,successful
0.5379999923706049,second,successful
0.87,second,successful
0.672000007629395,second,successful
0.550999984741211,second,successful
0.620999984741211,second,successful
0.77,second,successful
0.52,second,successful
0.5970000076293951,second,successful
0.63,second,successful
0.62,second,successful
0.615,second,successful
0.6799999999999999,second,successful
0.767999992370605,second,successful
0.7289999961853031,second,successful
0.71,second,successful
0.712000007629395,second,successful
0.7,second,successful
0.7,second,successful
0.51,second,successful
0.64,second,successful
0.502000007629395,second,successful
0.9130000019073486,second,successful
0.634000015258789,second,successful
0.752000007629395,second,successful
0.5479999923706049,second,successful
0.567999992370605,second,successful
0.71,second,successful
0.827999992370605,second,successful
0.585,second,successful
0.584000015258789,second,successful
0.64,second,successful
0.605999984741211,second,successful
0.73,second,successful
0.532000007629395,second,successful
0.6590000152587889,second,successful
0.520999984741211,second,successful
0.73,second,successful
0.607999992370605,second,successful
0.63,second,successful
0.665,second,successful
0.7,second,successful
0.5700000000000001,second,successful
0.572000007629395,second,successful
0.64,second,successful
0.657999992370605,second,successful
0.733999996185303,second,successful
0.828999996185303,second,successful
0.682000007629395,second,successful
0.89,second,successful
0.5240000152587889,second,successful
0.602000007629395,second,successful
0.574000015258789,second,successful
0.549000015258789,second,successful
0.617000007629395,second,successful
0.5970000076293951,second,successful
0.6499999999999999,second,successful
0.5700000000000001,second,successful
0.6950000000000001,second,successful
0.619000015258789,second,successful
0.672000007629395,second,successful
0.716000003814697,second,successful
0.5590000152587891,second,successful
0.725,second,successful
0.8200000000000001,second,successful
0.6599999999999999,second,successful
0.727000007629395,second,successful
0.56,second,successful
0.62,second,successful
0.6799999999999999,second,successful
0.584000015258789,second,successful
0.632000007629395,second,successful
0.61,second,successful
0.5040000152587889,second,successful
0.51,second,successful
0.505999984741211,second,successful
0.8,second,successful
0.54,second,successful
0.530999984741211,second,successful
0.741000003814697,second,successful
0.522999992370605,second,successful
0.9299999999999999,second,successful
0.54,second,successful
0.5700000000000001,second,successful
0.712999992370605,second,successful
0.6490000152587889,second,successful
0.552999992370605,second,successful
0.747999992370605,second,successful
0.81,second,successful
0.703999996185303,second,successful
0.6599999999999999,second,successful
0.56,second,successful
0.5800000000000001,second,successful
0.6699999999999999,second,successful
0.6499999999999999,second,successful
0.5800000000000001,second,successful
0.527000007629395,second,successful
0.635,second,successful
0.660999984741211,second,successful
0.589000015258789,second,successful
0.502999992370605,first,unsuccessful
0.664000015258789,first,unsuccessful
0.51,first,unsuccessful
0.612999992370605,first,unsuccessful
0.645,first,unsuccessful
0.6690000152587889,first,unsuccessful
0.502000007629395,first,unsuccessful
0.63,first,unsuccessful
0.56,first,unsuccessful
0.5520000076293949,first,unsuccessful
0.582000007629395,first,unsuccessful
0.582999992370605,first,unsuccessful
0.512999992370605,first,unsuccessful
0.5629999923706049,first,unsuccessful
0.640999984741211,first,unsuccessful
0.8,first,unsuccessful
0.535999984741211,first,unsuccessful
0.763999996185303,first,unsuccessful
0.5659999847412109,first,unsuccessful
0.634000015258789,first,unsuccessful
0.625999984741211,first,unsuccessful
0.627999992370605,first,unsuccessful
0.5340000152587889,first,unsuccessful
0.5240000152587889,first,unsuccessful
0.529000015258789,first,unsuccessful
0.5279999923706049,first,unsuccessful
0.664000015258789,first,unsuccessful
0.537000007629395,first,unsuccessful
0.727000007629395,first,unsuccessful
0.687999992370605,first,unsuccessful
0.5040000152587889,first,unsuccessful
0.560999984741211,first,unsuccessful
0.5700000000000001,first,unsuccessful
0.592000007629395,first,unsuccessful
0.843999996185303,first,unsuccessful
0.620999984741211,first,unsuccessful
0.746000003814697,first,unsuccessful
0.645999984741211,first,unsuccessful
0.54,first,unsuccessful
0.9519999980926513,first,unsuccessful
0.688999996185303,first,unsuccessful
0.6629999923706049,first,unsuccessful
0.696000003814697,first,unsuccessful
0.7079999923706051,first,unsuccessful
0.512000007629395,first,unsuccessful
0.679000015258789,first,unsuccessful
0.62,first,unsuccessful
0.597999992370605,first,unsuccessful
0.542999992370605,first,unsuccessful
0.630999984741211,first,unsuccessful
0.677999992370605,first,unsuccessful
0.532000007629395,first,unsuccessful
0.762999992370605,first,unsuccessful
0.655999984741211,first,unsuccessful
0.527000007629395,first,unsuccessful
0.6499999999999999,first,unsuccessful
0.632000007629395,first,unsuccessful
0.630999984741211,first,unsuccessful
0.687999992370605,first,unsuccessful
0.737999992370605,first,unsuccessful
0.6390000152587889,first,unsuccessful
0.9790000009536743,first,unsuccessful
0.5040000152587889,first,unsuccessful
0.5700000000000001,first,unsuccessful
0.5520000076293949,first,unsuccessful
0.56,first,unsuccessful
0.522999992370605,first,unsuccessful
0.5770000076293951,first,unsuccessful
0.687000007629395,first,unsuccessful
0.62,first,unsuccessful
0.55,first,unsuccessful
0.625,first,unsuccessful
0.702999992370605,first,unsuccessful
0.716000003814697,first,unsuccessful
0.5870000076293951,first,unsuccessful
0.86,first,unsuccessful
0.5549999999999999,first,unsuccessful
0.52,first,unsuccessful
0.542000007629395,first,unsuccessful
0.602999992370605,first,unsuccessful
0.519000015258789,first,unsuccessful
0.634000015258789,first,unsuccessful
0.577999992370605,first,unsuccessful
0.5140000152587889,first,unsuccessful
0.599000015258789,first,unsuccessful
0.801000003814697,first,unsuccessful
0.5579999923706049,first,unsuccessful
0.5520000076293949,first,unsuccessful
0.677999992370605,first,unsuccessful
0.655,first,unsuccessful
0.702000007629395,first,unsuccessful
0.602000007629395,first,unsuccessful
0.644000015258789,first,unsuccessful
0.567999992370605,first,unsuccessful
0.701000003814697,first,unsuccessful
0.6690000152587889,first,unsuccessful
0.5459999847412109,first,unsuccessful
0.84,first,unsuccessful
0.502999992370605,first,unsuccessful
0.8260000038146971,first,unsuccessful
0.741000003814697,first,unsuccessful
0.552999992370605,first,unsuccessful
0.657999992370605,first,unsuccessful
0.5700000000000001,first,unsuccessful
0.7050000000000001,first,unsuccessful
0.64,first,unsuccessful
0.667999992370605,first,unsuccessful
0.675999984741211,first,unsuccessful
0.692999992370605,first,unsuccessful
0.812999992370605,first,unsuccessful
0.617000007629395,first,unsuccessful
0.69,first,unsuccessful
0.597999992370605,first,unsuccessful
0.622000007629395,first,unsuccessful
0.5579999923706049,first,unsuccessful
0.675,first,unsuccessful
0.549000015258789,first,unsuccessful
0.505999984741211,first,unsuccessful
0.527000007629395,first,unsuccessful
0.53,first,unsuccessful
0.582999992370605,first,unsuccessful
0.585,first,unsuccessful
0.777999992370605,first,unsuccessful
0.5179999923706049,first,unsuccessful
0.617000007629395,first,unsuccessful
0.594000015258789,first,unsuccessful
0.727000007629395,first,unsuccessful
0.7079999923706051,first,unsuccessful
0.574000015258789,first,unsuccessful
0.612000007629395,first,unsuccessful
0.69,first,unsuccessful
0.540999984741211,first,unsuccessful
0.542000007629395,first,unsuccessful
0.557000007629395,first,unsuccessful
0.657999992370605,first,unsuccessful
0.753999996185303,first,unsuccessful
0.612999992370605,first,unsuccessful
0.732999992370605,first,unsuccessful
0.592999992370605,first,unsuccessful
0.522999992370605,first,unsuccessful
0.677999992370605,first,unsuccessful
0.615999984741211,first,unsuccessful
0.6229999923706049,first,unsuccessful
0.527000007629395,first,unsuccessful
0.5809999847412111,first,unsuccessful
0.595,second,unsuccessful
0.6690000152587889,second,unsuccessful
0.721000003814697,second,unsuccessful
0.715,second,unsuccessful
0.716000003814697,second,unsuccessful
0.554000015258789,second,unsuccessful
0.828999996185303,second,unsuccessful
0.6799999999999999,second,unsuccessful
0.522999992370605,second,unsuccessful
0.54,second,unsuccessful
0.762000007629395,second,unsuccessful
0.602999992370605,second,unsuccessful
0.525999984741211,second,unsuccessful
0.602999992370605,second,unsuccessful
0.582000007629395,second,unsuccessful
0.535999984741211,second,unsuccessful
0.512000007629395,second,unsuccessful
0.687999992370605,second,unsuccessful
0.675,second,unsuccessful
0.655999984741211,second,unsuccessful
0.5559999847412109,second,unsuccessful
0.5040000152587889,second,unsuccessful
0.6690000152587889,second,unsuccessful
0.550999984741211,second,unsuccessful
0.6490000152587889,second,unsuccessful
0.773999996185303,second,unsuccessful
0.632000007629395,second,unsuccessful
0.585999984741211,second,unsuccessful
0.5279999923706049,second,unsuccessful
0.667999992370605,second,unsuccessful
0.6229999923706049,second,unsuccessful
0.609000015258789,second,unsuccessful
0.527000007629395,second,unsuccessful
0.74,second,unsuccessful
0.574000015258789,second,unsuccessful
0.510999984741211,second,unsuccessful
0.59,second,unsuccessful
0.605999984741211,second,unsuccessful
0.693999996185303,second,unsuccessful
0.693999996185303,second,unsuccessful
0.688999996185303,second,unsuccessful
0.587999992370605,second,unsuccessful
0.510999984741211,second,unsuccessful
0.63,second,unsuccessful
0.688999996185303,second,unsuccessful
0.582999992370605,second,unsuccessful
0.5659999847412109,second,unsuccessful
0.509000015258789,second,unsuccessful
0.6920000076293951,second,unsuccessful
0.5240000152587889,second,unsuccessful
0.5349999999999999,second,unsuccessful
0.9119999980926514,second,unsuccessful
0.537000007629395,second,unsuccessful
0.657000007629395,second,unsuccessful
0.7089999961853031,second,unsuccessful
0.572999992370605,second,unsuccessful
0.664000015258789,second,unsuccessful
0.542000007629395,second,unsuccessful
0.5340000152587889,second,unsuccessful
0.5670000076293951,second,unsuccessful
0.612000007629395,second,unsuccessful
0.747999992370605,second,unsuccessful
0.796000003814697,second,unsuccessful
0.5379999923706049,second,unsuccessful
0.53,second,unsuccessful
0.505,second,unsuccessful
0.691000003814697,second,unsuccessful
0.652000007629395,second,unsuccessful
0.505,second,unsuccessful
0.701000003814697,second,unsuccessful
0.665,second,unsuccessful
0.624000015258789,second,unsuccessful
0.575,second,unsuccessful
0.736000003814697,second,unsuccessful
0.657000007629395,second,unsuccessful
0.55,second,unsuccessful
0.565,second,unsuccessful
0.519000015258789,second,unsuccessful
0.572000007629395,second,unsuccessful
0.5140000152587889,second,unsuccessful
0.5179999923706049,second,unsuccessful
0.5340000152587889,second,unsuccessful
0.564000015258789,second,unsuccessful
0.650999984741211,second,unsuccessful
0.7189999961853031,second,unsuccessful
0.599000015258789,second,unsuccessful
0.540999984741211,second,unsuccessful
0.742999992370605,second,unsuccessful
0.535999984741211,second,unsuccessful
0.5459999847412109,second,unsuccessful
0.552999992370605,second,unsuccessful
0.615999984741211,second,unsuccessful
0.6799999999999999,second,unsuccessful
0.562000007629395,second,unsuccessful
0.664000015258789,second,unsuccessful
0.687999992370605,second,unsuccessful
0.61,second,unsuccessful
0.64,second,unsuccessful
0.811000003814697,second,unsuccessful
0.512000007629395,second,unsuccessful
0.5349999999999999,second,unsuccessful
0.637000007629395,second,unsuccessful
0.572000007629395,second,unsuccessful
0.5590000152587891,second,unsuccessful
0.6709999847412109,second,unsuccessful
0.758999996185303,second,unsuccessful
0.627000007629395,second,unsuccessful
0.567999992370605,second,unsuccessful
0.6950000000000001,second,unsuccessful
0.752000007629395,second,unsuccessful
0.5459999847412109,second,unsuccessful
0.574000015258789,second,unsuccessful
0.517000007629395,second,unsuccessful
0.540999984741211,second,unsuccessful
0.767999992370605,second,unsuccessful
0.692999992370605,second,unsuccessful
0.5520000076293949,second,unsuccessful
0.622000007629395,second,unsuccessful
0.537000007629395,second,unsuccessful
0.527000007629395,second,unsuccessful
0.693999996185303,second,unsuccessful
0.5770000076293951,second,unsuccessful
0.7710000038146969,second,unsuccessful
